FilmID,Writer,Actors,Plot,Language,Country,Awards,Poster
tt0038913,"Sergio Amidei, Adolfo Franci, Cesare Giulio Viola","Rinaldo Smordoni, Franco Interlenghi, Annielo Mele","Two shoeshine boys in postwar Rome, Italy save up to buy a horse, but their involvement as dupes in a burglary lands them in juvenile prison; the experience take a devastating toll on their friendship.","Italian, English",Italy,Won 1 Oscar. 3 wins & 2 nominations total,https://m.media-amazon.com/images/M/MV5BNzNmOTIzMzYtYjBhZS00NTBiLTgxNmQtZDUzMmI4ZmU1NWVhXkEyXkFqcGdeQXVyMTIyNzY1NzM@._V1_SX300.jpg
tt0054389,"David Goodis, François Truffaut, Marcel Moussy","Charles Aznavour, Marie Dubois, Nicole Berger","Charlie is approached by his crook brother Chico, who is chased by two gangsters. Charlie helps him to escape, but he upsets the criminals, so when his brother Fido is kidnapped, Charlie has to take an attitude with tragic consequenc","French, English",France,1 nomination,https://m.media-amazon.com/images/M/MV5BYzgwMzA4OWYtNjIyNC00ZDkwLWIxMWItNzllNjA0NTU2ZTNlXkEyXkFqcGdeQXVyMjQzMzQzODY@._V1_SX300.jpg
tt0088111,"Isabel Colegate, Julian Bond","James Mason, Edward Fox, Dorothy Tutin","While Europe stands on the brink of World War I in Autumn 1913, Sir Randolph Nettleby hosts a weekend of shooting on his estate for European aristocrats.",English,United Kingdom,Nominated for 1 BAFTA Film Award4 wins & 3 nominations total,https://m.media-amazon.com/images/M/MV5BMTkxZDQ4NTAtODc4Ni00ZDIxLTk5MzYtMjE3ODUzYzBjZGU2XkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg
tt0075213,"Glendon Swarthout, Miles Hood Swarthout, Scott Hale","John Wayne, Lauren Bacall, Ron Howard",A dying gunfighter spends his last days looking for a way to die with a minimum of pain and a maximum of dignity.,English,United States,Nominated for 1 Oscar. 1 win & 4 nominations total,https://m.media-amazon.com/images/M/MV5BMDYxNDEwMWEtYjhhNC00ZjUxLTg1NmUtZmFiZTY5OTljMzliXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg
tt0033045,"Samson Raphaelson, Miklós László, Ben Hecht","Margaret Sullavan, James Stewart, Frank Morgan","Two employees at a gift shop can barely stand each other, without realizing that they are falling in love through the post as each other's anonymous pen pal.",English,United States,2 wins,https://m.media-amazon.com/images/M/MV5BNzc1MTcyNTQ5N15BMl5BanBnXkFtZTgwMzgwMDI0MjE@._V1_SX300.jpg
tt0059527,"Ladislav Grosman, Ján Kadár, Elmar Klos","Ida Kaminska, Jozef Kroner, Frantisek Zvarík","A carpenter in the Fascist Slovak State is appointed ""Aryan controller"" of a Jewish widow's store.","Slovak, Yiddish, German, Latin",Czechoslovakia,Won 1 Oscar. 6 wins & 4 nominations total,https://m.media-amazon.com/images/M/MV5BNTg2ZWMwMmItOTM0Zi00MWQ5LTgyOTAtYWFhODY4MzUxMThkXkEyXkFqcGdeQXVyMzIwNDY4NDI@._V1_SX300.jpg
tt0058586,"Blake Edwards, William Peter Blatty, Harry Kurnitz","Peter Sellers, Elke Sommer, George Sanders",Inspector Jacques Clouseau investigates the murder of Mr. Benjamin Ballon's driver at a country estate.,"English, Spanish",United Kingdom,Nominated for 1 BAFTA Film Award3 nominations total,https://m.media-amazon.com/images/M/MV5BNDE5Njk1NDQ5MF5BMl5BanBnXkFtZTcwNjAyMTMyNA@@._V1_SX300.jpg
tt0126029,"William Steig, Ted Elliott, Terry Rossio","Mike Myers, Eddie Murphy, Cameron Diaz","A mean lord exiles fairytale creatures to the swamp of a grumpy ogre, who must go on a quest and rescue a princess for the lord in order to get his land back.",English,United States,Won 1 Oscar. 40 wins & 60 nominations total,https://m.media-amazon.com/images/M/MV5BOGZhM2FhNTItODAzNi00YjA0LWEyN2UtNjJlYWQzYzU1MDg5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
tt0091954,"Alex Cox, Abbe Wool","Gary Oldman, Chloe Webb, David Hayman","The relationship between Sid Vicious, bassist for British punk group Sex Pistols, and his girlfriend Nancy Spungen is portrayed.",English,United Kingdom,Nominated for 1 BAFTA Film Award4 wins & 2 nominations total,https://m.media-amazon.com/images/M/MV5BYzRiODJiYjMtN2RiNy00NGVhLWJlN2MtODc4ZThiMGJmYzk0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
tt0057611,Ingmar Bergman,"Ingrid Thulin, Gunnel Lindblom, Birger Malmsten","Two estranged sisters, Ester and Anna, and Anna's 10-year-old son travel to the Central European country on the verge of war. Ester becomes seriously ill and the three of them move into a hotel in a small town called Timoka.","Swedish, English, German, French, Spanish",Sweden,3 wins & 2 nominations,https://m.media-amazon.com/images/M/MV5BOTc3ZjFlNTAtNTExNS00NzM4LWJiZjgtNjBhZTc2MWM3ZTYxXkEyXkFqcGdeQXVyMDgyNjA5MA@@._V1_SX300.jpg
tt0102926,"Thomas Harris, Ted Tally","Jodie Foster, Anthony Hopkins, Lawrence A. Bonney","A young F.B.I. cadet must receive the help of an incarcerated and manipulative cannibal killer to help catch another serial killer, a madman who skins his victims.","English, Latin",United States,Won 5 Oscars. 69 wins & 51 nominations total,https://m.media-amazon.com/images/M/MV5BNjNhZTk0ZmEtNjJhMi00YzFlLWE1MmEtYzM1M2ZmMGMwMTU4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg
tt0049518,Jacques-Yves Cousteau,"Frédéric Dumas, Albert Falco, Jacques-Yves Cousteau",A documentary about the undersea explorers and how they penetrate into the underwater world.,French,"France, Italy",Won 1 Oscar. 5 wins & 1 nomination total,https://m.media-amazon.com/images/M/MV5BY2Y4Zjc0YTYtMGYwMy00ZjYzLTk5Y2EtMTdjMGUwOTgwMTY1L2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
tt0050972,"Leonard Gershe, Leonard Spigelgass, Melchior Lengyel","Fred Astaire, Cyd Charisse, Janis Paige","A musical remake of Ninotchka: After three bumbling Soviet agents fail in their mission to retrieve a straying Soviet composer from Paris, the beautiful, ultra-serious Ninotchka is sent to complete their mission and to retrieve them.",English,United States,5 nominations,https://m.media-amazon.com/images/M/MV5BNWM2OGQ1YjQtMzRhNy00ZTM1LTk1OWItNTgxNTJjNTg5Y2M4XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg
tt0086312,"Nora Ephron, Alice Arlen","Meryl Streep, Kurt Russell, Cher","A worker at a plutonium processing plant is purposefully contaminated, psychologically tortured and possibly murdered to prevent her from exposing worker safety violations at the plant.",English,United States,Nominated for 5 Oscars. 2 wins & 18 nominations total,https://m.media-amazon.com/images/M/MV5BMGQ0N2U0YzMtNWIxYi00NWVhLWI3OTYtNTE5YjU0YTQwMGYxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
tt0045152,"Betty Comden, Adolph Green","Gene Kelly, Donald O'Connor, Debbie Reynolds",A silent film star falls for a chorus girl just as he and his delusionally jealous screen partner are trying to make the difficult transition to talking pictures in 1920s Hollywood.,English,United States,Nominated for 2 Oscars. 7 wins & 9 nominations total,https://m.media-amazon.com/images/M/MV5BZDRjNGViMjQtOThlMi00MTA3LThkYzQtNzJkYjBkMGE0YzE1XkEyXkFqcGdeQXVyNDYyMDk5MTU@._V1_SX300.jpg
tt0040795,"F. Hugh Herbert, Gwen Davenport","Robert Young, Maureen O'Hara, Clifton Webb",A family that hires a live-in babysitter is surprised when he turns out to be a man who's a quirky genius.,English,United States,Nominated for 1 Oscar. 2 wins & 1 nomination total,https://m.media-amazon.com/images/M/MV5BMzk0ZjJhMjYtYWI0OS00YmNiLWI0NGUtNmFlMjQ0OWQ2ODRjXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg
tt0070707,"Woody Allen, Marshall Brickman","Woody Allen, Diane Keaton, John Beck",A nerdish store owner is revived out of cryostasis into a future world to fight an oppressive government.,"English, Yiddish",United States,2 wins & 2 nominations,https://m.media-amazon.com/images/M/MV5BMTUzMzY1MzI3Nl5BMl5BanBnXkFtZTcwOTM4OTYwNA@@._V1_SX300.jpg
tt0030764,"Earl Baldwin, Joseph Schrank, Damon Runyon","Edward G. Robinson, Jane Bryan, Allen Jenkins","Former bootlegger Remy Marco has a slight problem with forclosing bankers, a prospective son-in-law, and four hard-to-explain corpses.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMmEwZmZlODUtMzk3Ni00OTIyLWJiZDMtYjkzNWI4YjRkYjljXkEyXkFqcGdeQXVyNTA4NzExMDg@._V1_SX300.jpg
tt0083096,"Roger Donaldson, Peter Hansard, Bruno Lawrence","Bruno Lawrence, Anna Maria Monticelli, Greer Robson-Kirk","After the break-up of his marriage, a racing driver sets out to get back his daughter - at any cost.","English, French",New Zealand,N/A,https://m.media-amazon.com/images/M/MV5BODQ4NTE1YjUtNzBhNy00Njg4LTkwMWYtNjcwNTY0NjhmYTI1XkEyXkFqcGdeQXVyMjM1MDEyNjU@._V1_SX300.jpg
tt0073722,Jerry Belson,"Bruce Dern, Barbara Feldon, Michael Kidd","A social comedy about a beauty pageant for young Californian women, held annually in Santa Rosa, and how it affects the locals and participants.",English,United States,1 nomination,https://m.media-amazon.com/images/M/MV5BMGVkMWE2YzQtNzg1Ny00OTJkLTkzODgtNjNmYzhlZmQ3N2IwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg
tt0048641,Ingmar Bergman,"Ulla Jacobsson, Eva Dahlbeck, Harriet Andersson","In Sweden at the turn of the century, members of the upper class and their servants find themselves in a romantic tangle that they try to work out amidst jealousy and heartbreak.",Swedish,Sweden,Nominated for 3 BAFTA Film 2 wins & 5 nominations total,https://m.media-amazon.com/images/M/MV5BZjY0Zjg3MGItMTc5Yy00MTlmLThhZjMtZGIzNDI1ZjFjN2VmXkEyXkFqcGdeQXVyNzQxNDExNTU@._V1_SX300.jpg
tt0040806,"Frank Partos, Millen Brand, Mary Jane Ward","Olivia de Havilland, Mark Stevens, Leo Genn",A detailed chronicle of a woman during her stay in a mental institution.,"English, German, Russian",United States,Won 1 Oscar. 10 wins & 9 nominations total,https://m.media-amazon.com/images/M/MV5BNjc5ODU3YzItN2JmZS00ZmY2LWFmNGItYzBhYzA0NWI2MzIwXkEyXkFqcGdeQXVyNjUwMzI2NzU@._V1_SX300.jpg
tt0029583,"Jacob Grimm, Wilhelm Grimm, Ted Sears","Adriana Caselotti, Harry Stockwell, Lucille La Verne","Exiled into the dangerous forest by her wicked stepmother, a princess is rescued by seven dwarf miners who make her part of their household.",English,United States,Won 1 Oscar. 11 wins & 6 nominations total,https://m.media-amazon.com/images/M/MV5BMTQwMzE2Mzc4M15BMl5BanBnXkFtZTcwMTE4NTc1Nw@@._V1_SX300.jpg
tt0053291,"Billy Wilder, I.A.L. Diamond, Robert Thoeren","Marilyn Monroe, Tony Curtis, Jack Lemmon","After two male musicians witness a mob hit, they flee the state in an all-female band disguised as women, but further complications set in.",English,United States,Won 1 Oscar. 15 wins & 15 nominations total,https://m.media-amazon.com/images/M/MV5BNzAyOGIxYjAtMGY2NC00ZTgyLWIwMWEtYzY0OWQ4NDFjOTc5XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg
tt0066904,"André Harris, Marcel Ophüls","Helmut Tausend, Marcel Verdier, Alexis Grave",An in-depth exploration of the various reactions by the French people to the Vichy government's acceptance of Nazi invasion.,French,"Switzerland, West Germany",Nominated for 1 Oscar. 6 wins & 2 nominations total,https://m.media-amazon.com/images/M/MV5BZGJkYTdlMzctNjhhZi00Zjg4LTg0ODItNDUyY2M0ZGZiM2RhXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg
tt0059742,"George Hurdalek, Howard Lindsay, Russel Crouse","Julie Andrews, Christopher Plummer, Eleanor Parker",A young novitiate is sent by her convent in 1930s Austria to become a governess to the seven children of a widowed naval officer.,"English, German",United States,Won 5 Oscars. 17 wins & 13 nominations total,https://m.media-amazon.com/images/M/MV5BODIxNjhkYjEtYzUyMi00YTNjLWE1YjktNjAyY2I2MWNkNmNmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
tt0052225,"Paul Osborn, Richard Rodgers, Oscar Hammerstein II","Rossano Brazzi, Mitzi Gaynor, John Kerr","On a South Pacific island during World War II, love blooms between a young nurse and a secretive Frenchman who's being courted for a dangerous military mission.","English, French",United States,Won 1 Oscar. 1 win & 10 nominations total,https://m.media-amazon.com/images/M/MV5BNjc1MDM0MDM4Nl5BMl5BanBnXkFtZTgwMDMwMTgxMTE@._V1_SX300.jpg
tt0054331,"Dalton Trumbo, Howard Fast, Peter Ustinov","Kirk Douglas, Laurence Olivier, Jean Simmons","The slave Spartacus survives brutal training as a gladiator and leads a violent revolt against the decadent Roman Republic, as the ambitious Crassus seeks to gain power by crushing the uprising.",English,United States,Won 4 Oscars. 12 wins & 11 nominations total,https://m.media-amazon.com/images/M/MV5BMjc4MTUxN2UtMmU1NC00MjQyLTk3YTYtZTQ0YzEzZDc0Njc0XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg
tt0038109,"Ben Hecht, John Palmer, Hilary St George Saunders","Ingrid Bergman, Gregory Peck, Michael Chekhov",A psychiatrist protects the identity of an amnesia patient accused of murder while attempting to recover his memory.,English,United States,Won 1 Oscar. 5 wins & 6 nominations total,https://m.media-amazon.com/images/M/MV5BMjE0ZjdmNjQtNWE0MC00MjVjLTg1MDItYzc5YTE1NGFkNjUzXkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_SX300.jpg
tt0038975,"Mel Dinelli, Ethel Lina White","Dorothy McGuire, George Brent, Ethel Barrymore","In 1916, a shadowy serial killer is targeting women with ""afflictions""; one night during a thunderstorm, the mute Helen feels menaced.",English,United States,Nominated for 1 Oscar. 2 nominations total,https://m.media-amazon.com/images/M/MV5BYTZiNjQ3YzItMmRjOS00ZDRiLWFhZGEtMWQyZGM3ZTNmNTVjL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
tt0245429,Hayao Miyazaki,"Daveigh Chase, Suzanne Pleshette, Miyu Irino","During her family's move to the suburbs, a sullen 10-year-old girl wanders into a world ruled by gods, witches, and spirits, and where humans are changed into beasts.","Japanese, English",Japan,Won 1 Oscar. 58 wins & 31 nominations total,https://m.media-amazon.com/images/M/MV5BMjlmZmI5MDctNDE2YS00YWE0LWE5ZWItZDBhYWQ0NTcxNWRhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
tt0055471,William Inge,"Natalie Wood, Warren Beatty, Pat Hingle",A fragile Kansas girl's love for a handsome young man from the town's most powerful family drives her to heartbreak and madness.,English,United States,Won 1 Oscar. 3 wins & 7 nominations total,https://m.media-amazon.com/images/M/MV5BM2Y4YzczMjItMjU0NC00N2ZjLWFmZTEtNTk0YmRkNzY2MTJkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
tt0029604,"Morrie Ryskind, Anthony Veiller, Edna Ferber","Katharine Hepburn, Ginger Rogers, Adolphe Menjou","A chronicle of the ambitions, dreams, and disappointments of aspiring actresses who all live in the same boarding house.",English,United States,Nominated for 4 Oscars. 2 wins & 5 nominations total,https://m.media-amazon.com/images/M/MV5BNzQwNTQxOTY3OF5BMl5BanBnXkFtZTgwMTg0MDgyMTE@._V1_SX300.jpg
tt0031971,"Ernest Haycox, Dudley Nichols, Ben Hecht","John Wayne, Claire Trevor, Andy Devine",A group of people traveling on a stagecoach find their journey complicated by the threat of Geronimo and learn something about each other in the process.,"English, Spanish, French",United States,Won 2 Oscars. 8 wins & 7 nominations total,https://m.media-amazon.com/images/M/MV5BOGQ4NDUyNWQtZTEyOC00OTMzLWFhYjAtNDNmYmQ2MWQyMTRmXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_SX300.jpg
tt0038733,"Michael Powell, Emeric Pressburger","David Niven, Kim Hunter, Robert Coote","A British wartime aviator who cheats death must argue for his life before a celestial court, hoping to prolong his fledgling romance with an American girl.","English, French, Russian",United Kingdom,1 win & 2 nominations,https://m.media-amazon.com/images/M/MV5BZmQzZjIyN2EtOWI5Ni00ZDgyLTk4NGQtZmQ3ZWRhODIyZTVlXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg
tt0046359,"Billy Wilder, Edwin Blum, Donald Bevan","William Holden, Don Taylor, Otto Preminger","After two Americans are killed while escaping from a German P.O.W. camp in World War II, the barracks black marketeer, J.J. Sefton, is suspected of being an informer.","English, German, Russian",United States,Won 1 Oscar. 2 wins & 6 nominations total,https://m.media-amazon.com/images/M/MV5BNDMyNGU0NjUtNTIxMC00ZmU2LWE0ZGItZTdkNGVlODI2ZDcyL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
tt0029606,"Dorothy Parker, Alan Campbell, Robert Carson","Janet Gaynor, Fredric March, Adolphe Menjou","A young woman comes to Hollywood with dreams of stardom, and achieves them only with the help of an alcoholic leading man whose best days are behind him.",English,United States,Won 2 Oscars. 4 wins & 7 nominations total,https://m.media-amazon.com/images/M/MV5BMmE5ODI0NzMtYjc5Yy00MzMzLTk5OTQtN2Q3MzgwOTllMTY3XkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_SX300.jpg
tt0084726,"Gene Roddenberry, Harve Bennett, Jack B. Sowards","William Shatner, Leonard Nimoy, DeForest Kelley","With the assistance of the Enterprise crew, Admiral Kirk must stop an old nemesis, Khan Noonien Singh, from using the life-generating Genesis Device as the ultimate weapon.",English,United States,3 wins & 9 nominations,https://m.media-amazon.com/images/M/MV5BMzcyYWE5YmQtNDE1Yi00ZjlmLWFlZTAtMzRjODBiYjM3OTA3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
tt0076759,George Lucas,"Mark Hamill, Harrison Ford, Carrie Fisher","Luke Skywalker joins forces with a Jedi Knight, a cocky pilot, a Wookiee and two droids to save the galaxy from the Empire's world-destroying battle station, while also attempting to rescue Princess Leia from the mysterious Darth Vad",English,United States,Won 7 Oscars. 63 wins & 29 nominations total,https://m.media-amazon.com/images/M/MV5BNzVlY2MwMjktM2E4OS00Y2Y3LWE3ZjctYzhkZGM3YzA1ZWM2XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg
tt0088172,"Bruce A. Evans, Raynold Gideon, Dean Riesner","Jeff Bridges, Karen Allen, Charles Martin Smith","An alien takes the form of a young Wisconsin widow's husband and makes her drive him to his departure point in Arizona. Distrustful government agents, along with a more ambivalent scientist, give pursuit in hopes of intercepting them",English,United States,Nominated for 1 Oscar. 1 win & 6 nominations total,https://m.media-amazon.com/images/M/MV5BOWUxNjc5NzQtYTQ0OC00MDMzLTg2MTUtOWM3NWNlZjg3ZGZkXkEyXkFqcGdeQXVyNzEyNjE5NzM@._V1_SX300.jpg
tt0031976,"A.J. Cronin, J.B. Williams, A. Coppel","Michael Redgrave, Margaret Lockwood, Edward Rigby",Davey Fenwick (Sir Michael Redgrave) leaves his mining village on a university scholarship intent on returning to better support the miners against the owners. But he falls in love with Jenny (Margaret Lockwood) who gets him to marry,English,United Kingdom,1 win,https://m.media-amazon.com/images/M/MV5BMDEwZDkyZDUtMTkzZS00NjEzLWJkN2ItMmZjOTY3ZWU2OTQ1XkEyXkFqcGdeQXVyMDY4MzkyNw@@._V1_SX300.jpg
tt0024610,"Sonya Levien, Paul Green, Philip Stong","Janet Gaynor, Will Rogers, Lew Ayres","An Iowa family finds adventure, love and heartbreak when they spend a week at the state fair.",English,United States,Nominated for 2 Oscars. 2 wins & 2 nominations total,https://m.media-amazon.com/images/M/MV5BYWEwOWI5M2YtNmQwYi00MzI5LTllYjgtNTFiZDcwNGIwOGM3XkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_SX300.jpg
tt0078321,"Hugh Whitemore, Stevie Smith","Glenda Jackson, Mona Washbourne, Alec McCowen",This biographical film has Glenda Jackson portraying a British poet with emotional problems.,English,United Kingdom,Nominated for 1 BAFTA Film Award8 wins & 4 nominations total,https://m.media-amazon.com/images/M/MV5BN2RlYmZiYjMtYmY5Ni00ZGEwLTgyNWEtZmY3OGY4NjY1MDk0XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg
tt0062695,"François Truffaut, Claude de Givray, Bernard Revon","Jean-Pierre Léaud, Claude Jade, Delphine Seyrig","After being discharged from the army, Antoine Doinel centers a screwball comedy where he applies for different jobs and tries to make sense of his relationships with women.","French, English",France,Nominated for 1 Oscar. 5 wins & 7 nominations total,https://m.media-amazon.com/images/M/MV5BZmM5NTJkNmQtZmEwNi00Y2VmLWFjZWItODI1Y2QxZDVhMjM0XkEyXkFqcGdeQXVyMjUxOTQ5MzA@._V1_SX300.jpg
