"item","imdb","itemLabel","itemDescription","article"
"http://www.wikidata.org/entity/Q18126160","tt0231810","Jagirdar","1937 Indian film by Mehboob Khan","https://en.wikipedia.org/wiki/Jagirdar_(film)"
"http://www.wikidata.org/entity/Q18126925","tt0466304","Koottu","2004 film by Jayaprakash","https://en.wikipedia.org/wiki/Koottu_(film)"
"http://www.wikidata.org/entity/Q18127794","tt1445678","Manidhanum Mirugamum","1953 film","https://en.wikipedia.org/wiki/Manidhanum_Mirugamum"
"http://www.wikidata.org/entity/Q18209474","tt0158866","Punjab Mail","1939 film by Homi Wadia","https://en.wikipedia.org/wiki/Punjab_Mail_(film)"
"http://www.wikidata.org/entity/Q18209853","tt0271985","Balapareekshanam","1978 film","https://en.wikipedia.org/wiki/Balapareekshanam"
"http://www.wikidata.org/entity/Q18343821","tt0280847","Kottaaram Vilkkaanundu","1975 film","https://en.wikipedia.org/wiki/Kottaaram_Vilkkaanundu"
"http://www.wikidata.org/entity/Q18343826","tt0271602","Kottum Kuravayum","1987 film by Alleppey Ashraf","https://en.wikipedia.org/wiki/Kottum_Kuravayum"
"http://www.wikidata.org/entity/Q18357414","tt0332635","Greeshma Jwala","1981 film by P. G. Viswambharan","https://en.wikipedia.org/wiki/Greeshma_Jwala"
"http://www.wikidata.org/entity/Q18358470","tt1449281","Vazhvile Oru Naal","1956 Tamil film directed by A. Kasilingam","https://en.wikipedia.org/wiki/Vazhvile_Oru_Naal"
"http://www.wikidata.org/entity/Q18377966","tt0286039","Sandhya Vandanam","1983 film by J. Sasikumar","https://en.wikipedia.org/wiki/Sandhya_Vandanam_(film)"
"http://www.wikidata.org/entity/Q18386546","tt0275441","Kaathil Oru Kinnaram","1996 film by Mohan Kupleri","https://en.wikipedia.org/wiki/Kaathil_Oru_Kinnaram"
"http://www.wikidata.org/entity/Q18386628","tt0280808","Kaduvaye Pidicha Kiduva","1977 film by A. B. Raj","https://en.wikipedia.org/wiki/Kaduvaye_Pidicha_Kiduva"
"http://www.wikidata.org/entity/Q18388220","tt0292051","Kilikkonjal","1984 film","https://en.wikipedia.org/wiki/Kilikkonjal"
"http://www.wikidata.org/entity/Q18393252","tt0230682","Rajayogam","1976 film by Hariharan","https://en.wikipedia.org/wiki/Rajayogam"
"http://www.wikidata.org/entity/Q18395805","tt0215341","Vyaamoham","1978 film by K. G. George","https://en.wikipedia.org/wiki/Vyaamoham"
"http://www.wikidata.org/entity/Q18796976","tt0320129","Thrill","2008 film by B Venugopal","https://en.wikipedia.org/wiki/Thrill_(film)"
"http://www.wikidata.org/entity/Q18809152","tt10197746","Baa Nanna Preethisu","1992 film by Siddalingaiah","https://en.wikipedia.org/wiki/Baa_Nanna_Preethisu"
"http://www.wikidata.org/entity/Q19572130","tt0372985","Hosa Neeru","1986 film","https://en.wikipedia.org/wiki/Hosa_Neeru"
"http://www.wikidata.org/entity/Q21161223","tt4773176","Hanshi Khushi Club","2009 film","https://en.wikipedia.org/wiki/Hanshi_Khushi_Club"
"http://www.wikidata.org/entity/Q24883769","tt8742768","Kaboye Alludu","1987 film by Relangi Narasimha Rao","https://en.wikipedia.org/wiki/Kaboye_Alludu"
"http://www.wikidata.org/entity/Q24905588","tt0318587","Pon Vilangu","1993 film","https://en.wikipedia.org/wiki/Pon_Vilangu"
"http://www.wikidata.org/entity/Q27230217","tt6255734","Eedu Gold Ehe","2016 film by Veeru Potla","https://en.wikipedia.org/wiki/Eedu_Gold_Ehe"
"http://www.wikidata.org/entity/Q3362532","tt0187385","Q3362532","1932 film by Michel Bernheim",NA
"http://www.wikidata.org/entity/Q3479851","tt0249148","Q3479851","1931 film by Henri Fescourt",NA
"http://www.wikidata.org/entity/Q10954940","tt0214997","Noor Mahal","1965 Hindi film",NA
"http://www.wikidata.org/entity/Q15705277","tt0187332","Q15705277","film",NA
"http://www.wikidata.org/entity/Q15788443","tt1560478","Bhagwan Samaye Sansar Mein","1976 film",NA
"http://www.wikidata.org/entity/Q17002696","tt0322170","En Selvame","1985 Tamil film directed by S. P. Muthuraman",NA
"http://www.wikidata.org/entity/Q18358389","tt0347714","Oru Nimisham Tharu","1984 film",NA
"http://www.wikidata.org/entity/Q18391429","tt0283500","Muthodumuthu","1984 film by M. Mani",NA
"http://www.wikidata.org/entity/Q18393560","tt0353938","Rathi","1989 film",NA
"http://www.wikidata.org/entity/Q18809129","tt0353844","Oru Prathyeka Ariyippu","1991 film",NA
"http://www.wikidata.org/entity/Q19572880","tt0355741","Manikya Koodaram","1997 film",NA
"http://www.wikidata.org/entity/Q19573194","tt0320129","Nalacharitham Naalam Divasam","2001 film",NA
"http://www.wikidata.org/entity/Q24893001","tt0390663","Zoo Laka Taka","1989 film by Vijaya Bapineedu",NA
"http://www.wikidata.org/entity/Q24905264","tt0414511","Shrimati 420","film",NA
"http://www.wikidata.org/entity/Q25682343","tt14391524","Maniram Dewan","1964 film",NA
"http://www.wikidata.org/entity/Q50825287","tt3207632","Hari Om Hari","2013 Odia film",NA
"http://www.wikidata.org/entity/Q54986324","tt5973366","Fitkiree","2014 Nepalese film directed by Anup Baral",NA
"http://www.wikidata.org/entity/Q58435020","tt0214811","Jana","1927 film",NA
"http://www.wikidata.org/entity/Q58455390","tt0214269","Vasant Leela","1928 film",NA
"http://www.wikidata.org/entity/Q58456577","tt0392273","Khooni Taj","1930 film",NA
"http://www.wikidata.org/entity/Q59257927","tt0156139","Tope Ka Gola","1936 film",NA
"http://www.wikidata.org/entity/Q61367408","tt0279507","Vrindavanam","1974 film",NA
"http://www.wikidata.org/entity/Q105731314","tt8365356","Lagna Mubarak","2018 Indian Marathi film directed by Mukesh Mistry",NA
"http://www.wikidata.org/entity/Q113172286","tt5317008","Tadmor","2016 film directed by Lokman Slim and Monika Borgmann",NA
"http://www.wikidata.org/entity/Q114666758","tt7260902","Rakhal Raja","1995 film",NA
"http://www.wikidata.org/entity/Q114805484","tt0252727","Molkarin","1963 film",NA
"http://www.wikidata.org/entity/Q123422188","tt12275282","Q123422188",NA,NA
"http://www.wikidata.org/entity/Q101244982","tt7504256","Oye Ninne","film","https://en.wikipedia.org/wiki/Oye_Ninne"
"http://www.wikidata.org/entity/Q104877474","tt22872244","Patan Thi Pakistan","2013 Gujarati film","https://en.wikipedia.org/wiki/Patan_Thi_Pakistan"
"http://www.wikidata.org/entity/Q105820999","tt14039616","Pathrosinte Padappukal","2022 film directed by Afsal Abdul Latheef","https://en.wikipedia.org/wiki/Pathrosinte_Padappukal"
"http://www.wikidata.org/entity/Q106506178","tt14773866","Sakath","2021 film directed by Suni","https://en.wikipedia.org/wiki/Sakath"
"http://www.wikidata.org/entity/Q106616993","tt11460992","Runway 34","2022 film directed by Ajay Devgn","https://en.wikipedia.org/wiki/Runway_34"
"http://www.wikidata.org/entity/Q106651993","tt14445892","Otru","2021 film","https://en.wikipedia.org/wiki/Otru"
"http://www.wikidata.org/entity/Q107920460","tt14209560","Bheemla Nayak","2022 film directed by Saagar K. Chandra","https://en.wikipedia.org/wiki/Bheemla_Nayak"
"http://www.wikidata.org/entity/Q108079953","tt13249198","Raja Raja Chora","2021 film directed by Hasith Goli","https://en.wikipedia.org/wiki/Raja_Raja_Chora"
"http://www.wikidata.org/entity/Q108254788","tt15263698","Konda Polam","2021 film directed by Krish","https://en.wikipedia.org/wiki/Konda_Polam"
"http://www.wikidata.org/entity/Q108796182","tt12839622","Paani Ch Madhaani","2021 film directed by Vijay Kumar Arora","https://en.wikipedia.org/wiki/Paani_Ch_Madhaani"
"http://www.wikidata.org/entity/Q110129790","tt6980696","Curzoner Kalom","2017 Bengali film","https://en.wikipedia.org/wiki/Curzoner_Kalom"
"http://www.wikidata.org/entity/Q110223715","tt14076990","Divaswapna","2021 film directed by Satish Davara","https://en.wikipedia.org/wiki/Divaswapna"
"http://www.wikidata.org/entity/Q110264280","tt8070604","Thanu Nenu","2015 Indian film","https://en.wikipedia.org/wiki/Thanu_Nenu"
"http://www.wikidata.org/entity/Q111631646","tt21386020","Rocket Gang","2022 film directed by Bosco Martis","https://en.wikipedia.org/wiki/Rocket_Gang"
"http://www.wikidata.org/entity/Q112701410","tt11318302","Sadha Nannu Nadipe","2022 film directed by Lanka Pratheek Prem Karan","https://en.wikipedia.org/wiki/Sadha_Nannu_Nadipe"
"http://www.wikidata.org/entity/Q116205434","tt9777886","Carry On Deshpande","2015 Indian film","https://en.wikipedia.org/wiki/Carry_On_Deshpande"
"http://www.wikidata.org/entity/Q117039319","tt23770924","Hostel Hudugaru Bekagiddare","2023 film directed by Nithin Krishnamurthy Shetty","https://en.wikipedia.org/wiki/Hostel_Hudugaru_Bekagiddare"
"http://www.wikidata.org/entity/Q118109659","tt13781128","Pachuvum Athbutha Vilakkum","2023 Indian film","https://en.wikipedia.org/wiki/Pachuvum_Athbutha_Vilakkum"
"http://www.wikidata.org/entity/Q121133838","tt28306158","Date Bhet","2023 Indian film","https://en.wikipedia.org/wiki/Date_Bhet"
"http://www.wikidata.org/entity/Q121354043","tt19869662","Irena's Vow","2023 Canadian-Polish drama film","https://en.wikipedia.org/wiki/Irena%27s_Vow_(film)"
"http://www.wikidata.org/entity/Q3598992","tt0117956","3","1996 film directed by Christian De Sica","https://en.wikipedia.org/wiki/3_(1996_film)"
"http://www.wikidata.org/entity/Q5242281","tt0230126","Dawat","1974 film","https://en.wikipedia.org/wiki/Dawat"
"http://www.wikidata.org/entity/Q5275619","tt14728334","Diggajaru","2001 film by D. Rajendra Babu","https://en.wikipedia.org/wiki/Diggajaru"
"http://www.wikidata.org/entity/Q5766808","tt0158654","Hindustan Hamara","1940 film","https://en.wikipedia.org/wiki/Hindustan_Hamara_(1940_film)"
"http://www.wikidata.org/entity/Q6172882","tt0079364","Jeena Yahan","1979 film by Basu Chatterjee","https://en.wikipedia.org/wiki/Jeena_Yahan"
"http://www.wikidata.org/entity/Q6353592","tt14333090","Kallarali Hoovagi","2006 film by T. S. Nagabharana","https://en.wikipedia.org/wiki/Kallarali_Hoovagi"
"http://www.wikidata.org/entity/Q6430874","tt0256861","Koottukudumbam","1969 film by K. S. Sethumadhavan","https://en.wikipedia.org/wiki/Koottukudumbam"
"http://www.wikidata.org/entity/Q6553170","tt0257866","Line Bus","1971 film by K. S. Sethumadhavan","https://en.wikipedia.org/wiki/Line_Bus"
"http://www.wikidata.org/entity/Q6748679","tt0244058","Mangalam Nerunnu","1984 film directed by Mohan","https://en.wikipedia.org/wiki/Mangalam_Nerunnu"
"http://www.wikidata.org/entity/Q6807624","tt1431112","Meenava Nanban","1977 Tamil film directed by C. V. Sridhar","https://en.wikipedia.org/wiki/Meenava_Nanban"
"http://www.wikidata.org/entity/Q6897539","tt1408049","Mon Amour: Shesher Kobita Revisited","2008 film by Subhrajit Mitra","https://en.wikipedia.org/wiki/Mon_Amour:_Shesher_Kobita_Revisited"
"http://www.wikidata.org/entity/Q6945028","tt1704175","My Big Father","2009 film","https://en.wikipedia.org/wiki/My_Big_Father"
"http://www.wikidata.org/entity/Q7062544","tt2236162","Note Out","2011 film","https://en.wikipedia.org/wiki/Note_Out"
"http://www.wikidata.org/entity/Q7121465","tt10196342","Paarai","2003 Tamil film directed by K. S. Ravikumar","https://en.wikipedia.org/wiki/Paarai_(film)"
"http://www.wikidata.org/entity/Q7121956","tt0277209","Pacha Nottukal","1973 film by A. B. Raj","https://en.wikipedia.org/wiki/Pachanottukal"
"http://www.wikidata.org/entity/Q7123223","tt1373199","Padandi Munduku","1962 film by V. Madhusudhan Rao","https://en.wikipedia.org/wiki/Padandi_Munduku"
"http://www.wikidata.org/entity/Q7240174","tt0152061","Prem Sangeet","1943 film","https://en.wikipedia.org/wiki/Prem_Sangeet"
"http://www.wikidata.org/entity/Q7339387","tt14287770","Road Romeo","2007 film","https://en.wikipedia.org/wiki/Road_Romeo"
"http://www.wikidata.org/entity/Q7403018","tt0187476","Sakka Podu Podu Raja","1978 Tamil film directed by S. P. Muthuraman","https://en.wikipedia.org/wiki/Sakka_Podu_Podu_Raja_(1978_film)"
"http://www.wikidata.org/entity/Q7423905","tt0275653","Sargavasantham","1995 film by Anil Das","https://en.wikipedia.org/wiki/Sargavasantham"
"http://www.wikidata.org/entity/Q7459949","tt2093222","Shaapa","2000 film by Ashok Patil","https://en.wikipedia.org/wiki/Shaapa"
"http://www.wikidata.org/entity/Q7496010","tt1405520","Shibaji","2008 film","https://en.wikipedia.org/wiki/Shibaji"
"http://www.wikidata.org/entity/Q7503847","tt0157036","Shri Ramanuja","1943 film","https://en.wikipedia.org/wiki/Shri_Ramanuja"
"http://www.wikidata.org/entity/Q7586287","tt0290871","Sri Sri Sri Maryada Ramanna","1967 Telugu film","https://en.wikipedia.org/wiki/Sri_Sri_Sri_Maryada_Ramanna"
"http://www.wikidata.org/entity/Q7680521","tt0364048","Tamacha","1988 film","https://en.wikipedia.org/wiki/Tamacha"
"http://www.wikidata.org/entity/Q7702391","tt0214192","Teri Meri Ik Jindri","1975 film","https://en.wikipedia.org/wiki/Teri_Meri_Ik_Jindri"
"http://www.wikidata.org/entity/Q11039542","tt0249492","Ek Naya Rishta","1988 film","https://en.wikipedia.org/wiki/Ek_Naya_Rishta"
"http://www.wikidata.org/entity/Q12976683","tt0258705","Kavitha","1962 Tamil film directed by T. R. Raghunath","https://en.wikipedia.org/wiki/Kavitha_(1962_film)"
"http://www.wikidata.org/entity/Q12978748","tt0279433","Soolam","1980 Tamil film directed by M. Bhaskar","https://en.wikipedia.org/wiki/Soolam"
"http://www.wikidata.org/entity/Q12987730","tt0154879","Minnalkodi","1937 Tamil film directed by K. Amarnath","https://en.wikipedia.org/wiki/Minnalkodi"
"http://www.wikidata.org/entity/Q12991862","tt0256468","Umasundari","1956 Telugu film directed by P. Pullaiah","https://en.wikipedia.org/wiki/Uma_Sundari"
"http://www.wikidata.org/entity/Q13000272","tt0929607","Dhana 51","2005 film","https://en.wikipedia.org/wiki/Dhana_51"
"http://www.wikidata.org/entity/Q13005506","tt1575624","Manasunna Maaraju","2000 Telugu Film by Muthyala Subbaiah","https://en.wikipedia.org/wiki/Manasunna_Maaraju"
"http://www.wikidata.org/entity/Q15691353","tt1579844","Oka Chinna Maata","1997 film by Muthyala Subbaiah","https://en.wikipedia.org/wiki/Oka_Chinna_Maata"
"http://www.wikidata.org/entity/Q16254401","tt0354038","Sopanam","1993 film directed by Jayaraj","https://en.wikipedia.org/wiki/Sopanam_(film)"
"http://www.wikidata.org/entity/Q16308632","tt0279943","Manavathi","1952 Tamil film directed by Yaragudipati Varada Rao","https://en.wikipedia.org/wiki/Manavathi"
"http://www.wikidata.org/entity/Q16310122","tt0246220","Saudamini","1951 Tamil film directed by Kadaru Nagabhushanam","https://en.wikipedia.org/wiki/Saudamini"
"http://www.wikidata.org/entity/Q16311785","tt1449278","Valar Pirai","1962 Tamil film directed by Dasari Yoganand","https://en.wikipedia.org/wiki/Valar_Pirai"
"http://www.wikidata.org/entity/Q16313364","tt1431186","Vaira Nenjam","1975 Tamil film directed by C. V. Sridhar","https://en.wikipedia.org/wiki/Vaira_Nenjam"
"http://www.wikidata.org/entity/Q17078890","tt0362041","Preethsod Thappa","1998 film by V. Ravichandran","https://en.wikipedia.org/wiki/Preethsod_Thappa"
"http://www.wikidata.org/entity/Q17182914","tt0313481","A Place Without Parents","1974 film","https://en.wikipedia.org/wiki/A_Place_Without_Parents"
"http://www.wikidata.org/entity/Q18126958","tt1418168","Kranti Veera","1972 film by R. Ramamurthy","https://en.wikipedia.org/wiki/Kranti_Veera"
"http://www.wikidata.org/entity/Q18129022","tt0155931","Oru Sayahnathinte Swapnam","1989 film by Bharathan","https://en.wikipedia.org/wiki/Oru_Sayahnathinte_Swapnam"
"http://www.wikidata.org/entity/Q18209809","tt0230016","Babumon","1975 Indian Malayalam film directed by Hariharan","https://en.wikipedia.org/wiki/Babumon_(film)"
"http://www.wikidata.org/entity/Q18353570","tt0352798","Sakhavu","1986 film by K. S. Gopalakrishnan","https://en.wikipedia.org/wiki/Sakhavu_(1986_film)"
"http://www.wikidata.org/entity/Q18358427","tt0359783","Oru Sumangaliyude Katha","1984 film directed by Baby","https://en.wikipedia.org/wiki/Oru_Sumangaliyude_Katha"
"http://www.wikidata.org/entity/Q18358460","tt0235651","Oru Yugasandhya","1986 film directed by Madhu","https://en.wikipedia.org/wiki/Oru_Yugasandhya"
"http://www.wikidata.org/entity/Q18358692","tt0274699","Ottayan","1985 film by Crossbelt Mani","https://en.wikipedia.org/wiki/Ottayan"
"http://www.wikidata.org/entity/Q18386843","tt0352484","Kanakambarangal","1988 film by N. Sankaran Nair","https://en.wikipedia.org/wiki/Kanakambarangal"
"http://www.wikidata.org/entity/Q18387118","tt0276854","Chenda","1973 film by A. Vincent","https://en.wikipedia.org/wiki/Chenda_(film)"
"http://www.wikidata.org/entity/Q18393062","tt0240846","Radha Enna Pennkutti","1979 film by Balachandra Menon","https://en.wikipedia.org/wiki/Radha_Enna_Pennkutti"
"http://www.wikidata.org/entity/Q18922669","tt1332601","Shanthi Nivasa","1987 film by H. R. Bhargava","https://en.wikipedia.org/wiki/Shanthi_Nivasa"
"http://www.wikidata.org/entity/Q19364268","tt0243357","Khan Bahadur","1937 film by Sohrab Modi","https://en.wikipedia.org/wiki/Khan_Bahadur_(film)"
"http://www.wikidata.org/entity/Q19571265","tt1364195","Chinna Ninna Muddaduve","1977 film","https://en.wikipedia.org/wiki/Chinna_Ninna_Muddaduve"
"http://www.wikidata.org/entity/Q19573187","tt0265375","Nagarjuna","1961 film by Yaragudipati Varada Rao","https://en.wikipedia.org/wiki/Nagarjuna_(film)"
"http://www.wikidata.org/entity/Q19895750","tt0036343","Shakuntala","1943 film by V. Shantaram","https://en.wikipedia.org/wiki/Shakuntala_(1943_film)"
"http://www.wikidata.org/entity/Q20649316","tt0215024","Paadhai Theriyudhu Paar","1960 Tamil film directed by Nimai Ghosh","https://en.wikipedia.org/wiki/Paadhai_Theriyudhu_Paar"
"http://www.wikidata.org/entity/Q24034638","tt7997334","Ek Kahani Julie Ki","2016 film","https://en.wikipedia.org/wiki/Ek_Kahani_Julie_Ki"
"http://www.wikidata.org/entity/Q24905313","tt0158291","Tu Nahin Aur Sahi","film","https://en.wikipedia.org/wiki/Tu_Nahin_Aur_Sahi"
"http://www.wikidata.org/entity/Q25097036","tt1579584","Jayammu Nischayammu Raa","1989 film by Jandhyala Subramanya Sastry","https://en.wikipedia.org/wiki/Jayammu_Nischayammu_Raa_(1989_film)"
"http://www.wikidata.org/entity/Q27590784","tt0318533","Paattu Padava","1995 Tamil film directed by B. R. Vijayalakshmi","https://en.wikipedia.org/wiki/Paattu_Padava"
"http://www.wikidata.org/entity/Q27958454","tt8176146","Podhu Nalan Karudhi","2019 film","https://en.wikipedia.org/wiki/Podhu_Nalan_Karudhi"
"http://www.wikidata.org/entity/Q27962956","tt1380149","Manchivadu","1973 film by V. Madhusudhan Rao","https://en.wikipedia.org/wiki/Manchivadu"
"http://www.wikidata.org/entity/Q29467650","tt0320224","Paadu Nilave","1987 Tamil film directed by K. Rangaraj","https://en.wikipedia.org/wiki/Paadu_Nilave"
"http://www.wikidata.org/entity/Q30635742","tt0246220","Soudamini","1951 Telugu film directed by Kadaru Nagabhushanam","https://en.wikipedia.org/wiki/Soudamini"
"http://www.wikidata.org/entity/Q48671209","tt7722484","Sallu Ki Shaadi","2017 film","https://en.wikipedia.org/wiki/Sallu_Ki_Shaadi"
